track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number
7JEugxa6VEWZm45XEiVNT4,Es Vedra,0.811,0.267,0.469,91.523,0.905,-14.949,0.0853,408589,1,0.825,0.0753,1,7757,0
4CJeZJfgvW0yF8VPRN8x8A,Morning Slide,0.891,0.000414,0.446,123.83,0.663,-8.803,0.099,475716,9,0.505,0.178,1,7758,0
0lb6BXputdTUtIoWHQnVBn,floor science,0.795,0.00273,0.825,128.004,0.893,-6.549,0.0898,393567,4,0.202,0.0533,0,7759,0
5W9agjZMdYy8nlZoYYj0XU,True,0.441,0.00979,0.598,138.086,0.945,-13.066,0.105,283373,6,0.503,0.0659,0,7760,0
2a0bhyqITsvtLEZiMRjpBR,Paradise,0.547,6.52e-05,0.846,149.992,0.855,-7.49,0.0597,197600,6,0.661,0.0491,1,7761,0
3KK9z3nmvq0hkb17pII8qK,October - Lone Remix,0.278,0.281,0.941,167.9,0.84,-6.117,0.154,365054,7,0.401,0.0833,1,7762,0
2hZYC6lct1X5RRPz5m3qEa,Into the 90's,0.609,0.114,0.726,179.911,0.881,-6.053,0.14,321932,4,0.474,0.082,0,7763,0
60a7hZ05RHeUWjHw1gyfjs,Scattering - Cameo Blush Remix,0.703,0.143,0.912,136.016,0.736,-9.121,0.107,358103,7,0.146,0.0746,0,7764,0
0QKc8g97mQsbybkvHYN2Bi,Bamboo Fighter,0.766,0.000127,0.464,122.976,0.895,-13.253,0.116,276996,0,0.486,0.0532,1,7765,0
4RHQXs034DNqWRoC5dQCih,Call Me Anytime,0.62,0.622,0.501,179.921,0.0237,-13.92,0.105,214667,9,0.417,0.0506,0,7766,0
49LxT5y2zhjL4OQytpxcP8,Manual,0.504,0.0181,0.547,119.914,0.785,-13.427,0.105,194000,5,0.38,0.0652,1,7767,0
5HQhu3JfOBgnCucx2Bgwhx,Too Much,0.758,0.218,0.494,119.999,0.215,-10.643,0.106,261000,0,0.411,0.0353,1,7768,0
6vBcKp43je6mM1ZHZKOS4x,Baumhaus,0.466,0.357,0.338,62.551,0.0356,-12.593,0.351,205743,10,0.108,0.299,1,7769,0
4m8PCxA66ovtWwDIdtaT4K,Wash Over Me,0.598,0.0819,0.568,127.959,0.684,-12.703,0.0736,157625,5,0.149,0.0304,0,7770,0
2y7V5tfMXgsGbFGeSmaDNL,Heart,0.789,0.334,0.664,118.995,0.82,-12.892,0.33,364152,1,0.503,0.0527,1,7771,0
1DPSf7dfEnu5mp7iQ7etJY,MDS (with Theophilus London) - Warehouse Mix,0.796,3.49e-05,0.737,131.997,0.909,-8.184,0.0597,307449,7,0.316,0.0455,1,7772,0
3uSS4gKyOg9m8V2Ds2ZKTr,Acheless - Edit,0.791,0.0398,0.725,129.997,0.85,-9.68,0.0459,295386,1,0.273,0.0662,1,7773,0
6ogpXM3LUArjFisNm5hqmS,Yarrow,0.408,0.965,0.218,168.114,0.648,-21.92,0.353,424700,9,0.0869,0.0522,0,7774,0
6mjA4HJgUXgQl8M9cmSwyZ,Shortwaves,0.742,0.35,0.483,133.042,0.926,-8.554,0.103,233211,10,0.941,0.0717,0,7775,0
65WpnsopGZ7qZBUUx6wu2q,See You in My Dreams,0.647,0.42,0.485,119.996,0.873,-14.16,0.23,424470,11,0.63,0.0429,0,7776,0
435veW8MPQ38KSrnVSmUce,Pillow Talk,0.589,0.00662,0.869,157.992,0.836,-8.573,0.136,216696,5,0.662,0.0546,0,7777,0
0Kt8SzjWe7wlll93v8JZ03,Gay Sound,0.725,0.00563,0.488,141.031,0.374,-11.969,0.0942,270000,2,0.253,0.0598,1,7778,0
1PPO51ui5sYTygTzjxoW5i,Partner,0.742,0.0356,0.732,126.999,0.804,-11.141,0.0836,373228,2,0.217,0.0563,1,7779,0
3S5DOsKYWaeYsEz9enAAYK,Stereo,0.624,0.0487,0.525,120.004,0.788,-13.19,0.0912,282500,6,0.637,0.03,0,7780,0
4OVOJFLYz3OdJN6SL48YxO,Hualien,0.762,0.000551,0.637,120.001,0.902,-14.501,0.104,453000,7,0.0507,0.0436,1,7781,0
1vebX4LzoQVFBMtnFmwEuX,Workaround Two,0.768,0.0211,0.29,150.005,0.88,-13.383,0.16,261566,11,0.817,0.0763,0,7782,0
00pzrMSdYHfnsqU33XTdJC,I Want to Stay,0.881,0.0316,0.598,119.991,0.872,-8.86,0.114,288023,2,0.567,0.0935,1,7783,0
4jMRDvVN1RTRNtvwlNx0Dw,Barcelona,0.802,0.00679,0.549,119.979,0.92,-13.281,0.143,284445,5,0.702,0.0803,0,7784,0
25fJ3wk2D8UlmjgITbH6BT,Soared Straight Through Me,0.596,0.00708,0.885,127.022,0.833,-10.32,0.241,385000,2,0.031,0.0698,1,7785,0
5eticMXEbcTLxxsBNL8jlm,Change Will Come Anyway,0.566,0.00502,0.661,159.898,0.0278,-7.958,0.0602,183507,8,0.172,0.0333,1,7786,0
2EVNOF4gWALEIjW1V7jAPg,Wont Be Long,0.791,0.278,0.468,121.981,0.893,-16.811,0.108,419817,10,0.166,0.0534,0,7787,0
20yRqzq5FEzgirJAUT4TIr,October,0.365,0.0949,0.841,83.97,0.527,-10.438,0.348,335714,9,0.17,0.129,0,7788,0
6wKIv2YDeEFyCTaSmcWizQ,I Love You Too Much,0.732,0.258,0.397,122.839,4.37e-05,-14.865,0.097,207040,8,0.74,0.0374,1,7789,0
2p2ZgltDrcJ2oYHOYFndU3,shorty (pt.3),0.649,0.498,0.38,120.117,0.011,-12.245,0.0997,161442,4,0.412,0.257,0,7790,0
3UIBc8ZcIYaZIZi9jStMUS,Wash Over Me - Seb Wildblood Remix,0.621,0.0316,0.971,128.038,0.671,-8.469,0.0864,265332,1,0.172,0.0393,0,7791,0
4TCgVO0tcvCJ7KjARqcbeY,LA Nocturne,0.615,0.523,0.858,129.971,0.933,-8.411,0.22,229333,5,0.537,0.0354,1,7792,0
5ZT2tjJhNktjmRNrUZWn5O,Noodles at Midnight,0.896,0.235,0.551,142.798,0.673,-8.763,0.11,262327,4,0.192,0.0487,0,7793,0
5ukOOdPNDYtVBwPQPmic23,"Dundas, Ontario",0.799,0.631,0.389,120.0,0.927,-10.158,0.101,264120,9,0.273,0.0955,0,7794,0
0yoZTSf0ARG7tFJhQuIOtu,Vibes_Pulse,0.327,0.847,0.566,205.847,0.93,-9.413,0.331,328960,3,0.522,0.0475,0,7795,0
07AZf9EosdQvHTpBLQOzaY,Arise Dear Brother,0.565,0.449,0.395,109.959,0.00306,-14.18,0.13,174801,1,0.186,0.205,1,7796,0
3yOLfMOsF2s8fTEan7SRMq,Soon-To-Be Innocent Fun/Let's See,0.543,0.586,0.142,101.347,0.00889,-20.989,0.181,575867,0,0.143,0.067,1,7797,0
0JMLCFAI7SqAVj4Sjb5Gt9,I Wanted to Talk to You,0.709,0.339,0.865,122.016,0.897,-12.043,0.0917,261500,1,0.152,0.0406,1,7798,0
1q9pc3jx0TksWF1ooNKy6J,Golden Memory,0.765,0.00348,0.97,144.009,0.835,-8.317,0.057,343353,1,0.882,0.0484,1,7799,0
2YxoC2dYOotjqt08dEifsc,Chromakey Dreamcoat,0.643,0.197,0.825,96.728,0.961,-8.543,0.116,347467,1,0.766,0.0352,1,7800,0
67kM8ng5MbvmsilnkcjLGD,Mood,0.84,0.195,0.423,111.982,0.0176,-14.179,0.319,247098,10,0.356,0.0929,1,7801,0
4VaiYbCLC7PCdwIZbb9lEC,Last Night - 1981 Version,0.731,0.0243,0.381,120.035,0.758,-12.402,0.0992,311952,6,0.909,0.0464,1,7802,0
4x7XJOE2ml2P3o3i77466j,Kid A,0.63,0.261,0.429,112.93,0.85,-15.54,0.309,284507,5,0.168,0.0356,1,7803,0
1cTcwVLhaNBH84EUwegZOd,A Made Up Sound,0.726,0.0109,0.437,162.829,0.702,-12.993,0.116,384893,8,0.258,0.0885,1,7804,0
3bCmDqflFBHijgJfvtqev5,1/1 - Remastered 2004,0.26,0.982,0.00397,82.862,0.913,-31.095,0.102,1041520,2,0.0368,0.0406,1,7805,0
7djqsatJBcmWwyiZtBLJxb,Swallow's Tempest,0.503,0.929,0.176,105.338,0.913,-11.291,0.0981,418377,1,0.0623,0.0271,0,7806,0
0KQlx4tpTosk9Q7szWV1Vd,Ak-Do 5,0.853,0.242,0.406,119.998,0.921,-12.04,0.673,281220,0,0.191,0.0534,1,7807,0
3FfTxbnK1lxnAX7O3m91GB,The One With The Wurlitzer,0.527,0.56,0.663,122.345,0.91,-10.786,0.0989,163053,4,0.196,0.0347,1,7808,0
0dyT3Q73LxGvQll04Ut6B6,Trist til tider,0.697,0.159,0.458,117.075,0.514,-10.451,0.117,260513,5,0.638,0.0322,1,7809,0
2p3YIJ7d0VPBIt9oxh0F5O,Take Your Time (feat. Deem Spencer),0.703,0.385,0.642,103.933,0.0142,-11.383,0.111,169000,6,0.25,0.0936,1,7810,0
2rT6h8HuC7FiVZBZjKwkSI,We Had A Good Time,0.633,0.0834,0.673,99.999,0.733,-7.939,0.0722,190085,6,0.149,0.0287,1,7811,0
7x0wF2vvbibdTZWYNwz29u,Enter The Bristle Strum,0.41,0.681,0.236,151.354,0.845,-19.107,0.109,326000,0,0.351,0.0446,1,7812,0
0LSv1vIXvqFHmwojbeflJr,Years Away - Original Mix,0.558,0.182,0.73,116.007,0.777,-13.053,0.122,293793,10,0.0375,0.0348,0,7813,0
0HTlr5cqI8OJpyGcKkdopM,The Twirler - Central Remix,0.759,0.0318,0.845,130.009,0.786,-9.877,0.345,522476,4,0.485,0.0832,0,7814,0
4dyeOY26UM9saBqfJ3dWnS,There Will Come Soft Reigns,0.842,0.361,0.628,128.01,0.876,-10.267,0.133,340896,11,0.729,0.0803,0,7815,0
0cc9a4YNl52Umx6QYWg2Z5,Earthworm,0.568,0.0168,0.214,75.481,0.812,-17.452,0.11,227239,0,0.0322,0.0357,1,7816,0
7nHBatGaRzSUlH3OBx0OVH,This Box,0.343,0.954,0.339,157.978,0.931,-17.707,0.506,314719,2,0.432,0.0762,0,7817,0
5rDUpcqB2DTUXiRoqWrfcv,Blurry Youth - Elise Reshape,0.492,0.216,0.531,173.725,0.764,-14.228,0.0725,308258,1,0.272,0.097,1,7818,0
15PpjH9dNPSZrEaAw2M3Np,Sink In,0.628,0.299,0.303,56.949,0.484,-10.317,0.106,237522,3,0.413,0.0354,1,7819,0
6rWb8UyLexLf2mhaYXHdgp,Little Bit - Sydlandsmix by Erika de Casier and El Trick,0.764,0.139,0.457,130.964,0.00673,-10.071,0.11,284067,5,0.549,0.0357,0,7820,0
00ZozJ4U0qvBAr6REM0COM,Higher Ground,0.728,0.598,0.506,115.152,0.903,-14.812,0.0999,489839,0,0.605,0.0623,0,7821,0
76k7MUh85HIAYpOJ29kTUX,Four Loops - Original Mix,0.791,0.0144,0.833,125.005,0.81,-9.604,0.0521,356139,8,0.504,0.0518,1,7822,0
3NK5LOrPUKJcgZF6RuqE2f,40 Now,0.471,0.000861,0.762,117.998,0.875,-8.156,0.108,292881,5,0.148,0.0372,1,7823,0
3jAg0zZ3djLfPJZUg8tqWB,Heidelberger Platz,0.726,0.256,0.723,124.009,0.877,-14.074,0.515,507533,10,0.0595,0.0509,0,7824,0
0t5Rr3zaALBh7yI2kGhYyl,OAR003-B - Original Mix,0.693,0.0014,0.712,122.509,0.861,-12.189,0.0658,674377,11,0.83,0.0624,1,7825,0
3L6MwEXZc8GP3pR6NlKPBS,Valentine - Original Mix,0.632,0.161,0.249,118.989,0.966,-21.298,0.055,397840,8,0.472,0.0678,1,7826,0
6X6HG13dquCcvynTTiUlDu,Everywhere You Go - Villalobos Celestial Voice Amnesia Resurrection Mix,0.809,0.00012,0.362,120.002,0.885,-15.965,0.135,1712000,1,0.407,0.164,0,7827,0
4X4wpDNOnPNCfusGrkIuyw,Summer Say Goodbye,0.925,0.705,0.754,111.956,0.488,-10.942,0.18,349602,11,0.558,0.364,1,7828,0
2o49Twc3qrNMOt8gq9W06L,Pictures Of You - Remastered,0.476,0.00325,0.764,171.903,0.112,-6.454,0.138,448307,9,0.545,0.032,1,7829,0
4l8GywANt8ihtlQIRv9xAt,Bubble World,0.791,0.0286,0.822,117.018,0.864,-9.716,0.0861,461358,2,0.256,0.0503,0,7830,0
2XBXn7yluQZ6bFReesUjrt,FEET,0.285,0.991,0.00426,121.487,0.914,-30.611,0.0764,373973,0,0.0896,0.0397,1,7831,0
0nFjW7EVhopM2mfMDJjcOq,Cape Cira,0.452,0.623,0.393,119.966,0.903,-13.736,0.112,377200,11,0.468,0.0632,1,7832,0
2J09npTlj8F62qB6Pd2O1u,Jo Xilo,0.606,0.026,0.62,113.991,0.922,-13.135,0.388,184918,0,0.0275,0.0404,0,7833,0
7kVQBf5NVnf3e7BEj720x5,Nothing But Drums,0.777,3.54e-06,0.919,127.942,0.951,-7.408,0.0684,169160,8,0.262,0.109,1,7834,0
6kqLDMdqgbgCsLbsSlWRjo,Crimson Arch,0.711,0.00227,0.888,135.002,0.66,-11.402,0.0931,288013,7,0.272,0.0388,0,7835,0
5yKkiUB46WdMHjhAsX0LB8,Bolu,0.803,0.000746,0.582,125.028,0.919,-10.52,0.103,329006,8,0.131,0.0512,1,7836,0
2TGL64n9M3FdwgGzc3FmRT,ZERO_2.0,0.612,0.267,0.811,161.019,0.0241,-6.815,0.333,175000,8,0.733,0.0434,1,7837,0
3h8t7Bd8Fk0E2hpC1mjEPG,Plankton from Space,0.711,0.131,0.694,112.494,0.895,-10.395,0.0973,240185,2,0.364,0.0451,0,7838,0
1FW0RqNfuBBuQLQAmrRqfV,International Wafter,0.754,0.000747,0.728,123.995,0.869,-7.54,0.122,439324,4,0.572,0.0465,0,7839,0
0GAycL97u47JEF39xi7ruC,Breathe,0.284,0.929,0.0223,62.088,0.911,-27.601,0.098,171747,0,0.0715,0.0302,0,7840,0
35VvD9FYucRCH3hoAAoe08,Crybaby J,0.803,0.138,0.478,126.264,0.829,-8.469,0.121,453000,11,0.67,0.12,0,7841,0
6WX84e2SacFICy3HoWjYaH,Chameleon,0.617,0.0047,0.618,149.974,0.675,-11.498,0.281,299822,2,0.301,0.0516,1,7842,0
1uarPIkQXLuoJWwwlGixYA,Svalbard La Nuit,0.611,0.146,0.677,125.994,0.692,-12.879,0.0912,182381,1,0.479,0.0395,1,7843,0
1Y7gPps2u3IgQMVMz47sQl,Mido,0.79,0.00728,0.778,126.014,0.906,-11.053,0.0552,368421,6,0.549,0.0548,1,7844,0
70ohI8lV2zLHSFYH931XVG,Cyber - Float Mix,0.796,0.0303,0.545,123.988,0.844,-13.313,0.097,356129,7,0.613,0.0604,0,7845,0
0Nqt4E9cH8kYUwQzlfYxZY,Wouldn't Have It Any Other Way,0.729,0.0025,0.938,122.0,0.915,-9.241,0.0633,385574,4,0.627,0.0505,0,7846,0
2KanspNLYnOBDb7sAezw7S,small talk - Jenifa Mayanja Remix,0.781,0.0846,0.708,120.999,0.881,-11.765,0.0809,414546,5,0.737,0.0659,1,7847,0
3Qfqbu22C7aK2MuWBSnM5A,From You,0.655,0.566,0.499,140.002,0.768,-10.039,0.111,210280,0,0.266,0.0444,0,7848,0
3zBLndQ6krCkr5iJXuQi61,Delir 1,0.817,0.492,0.198,100.018,0.916,-24.447,0.0895,506064,10,0.393,0.152,0,7849,0
1mwPLQV3QRuUDaHFDYyWx0,Cavallina,0.802,0.0178,0.559,129.999,0.932,-12.798,0.104,457846,7,0.0673,0.0526,1,7850,0
4rPNT32aXJZxrN7BErdv9N,Tango,0.656,0.242,0.615,104.01,0.728,-8.04,0.134,204500,9,0.154,0.0303,0,7851,0
6woXYXXvhFuUOVzE4Cjd7j,Hazy House Vol. 2,0.806,0.000885,0.75,128.002,0.895,-11.395,0.092,331465,4,0.303,0.0496,0,7852,0
5aM8cWn9oUxaVUEqwisy2l,Ghost,0.617,0.00036,0.909,124.008,3.06e-05,-6.543,0.338,288745,4,0.607,0.036,0,7853,0
4auVctYdVqf6dDsnyOeY8D,Pursuit Mix 3,0.739,0.00789,0.964,124.601,0.928,-7.939,0.0206,418599,1,0.599,0.0613,1,7854,0
1kFiQRJFAaRZntgGZ2cfHN,Xiu,0.606,0.0167,0.706,162.058,0.777,-12.499,0.0909,265101,4,0.816,0.0459,0,7855,0
5N6x5VY1I0ER9JRtD9PEcy,Love Divide,0.743,0.653,0.697,132.051,0.916,-12.764,0.11,269818,8,0.608,0.0651,0,7856,0
7n6hG7fw4E9OmXXZxkz5En,De vreme,0.813,1.92e-06,0.561,120.025,0.946,-12.386,0.0718,616385,1,0.126,0.0497,1,7857,0
3CC86wnR8DtHodwCDlGpJR,Grab the Wheel,0.634,0.0905,0.843,126.995,0.963,-9.207,0.0765,332556,2,0.685,0.0402,1,7858,0
1RbI1tmU42gaXoCuymMPQn,Couldn't Find the Words,0.781,0.00103,0.905,136.981,0.832,-8.134,0.0809,505574,7,0.456,0.0621,1,7859,0
5vcONWuIIFxlWy8nnKrunw,Nunca,0.454,0.976,0.195,163.811,0.898,-19.649,0.0787,330062,9,0.0631,0.0344,0,7860,0
3YJJSXwimdwUQCwp6VJ1wG,Boy Blue,0.716,0.363,0.613,109.93,0.914,-10.948,0.067,246760,11,0.389,0.0661,1,7861,0
0m0xFOr1w4Zur0pVFSiNYD,"my feet tell me i'm crazy, my pocket sings a different tune",0.367,0.956,0.447,120.16,0.00189,-12.112,0.373,110400,7,0.199,0.0445,1,7862,0
3JLO3GzdHqAr0KbQnT88oW,Walking Flames,0.677,0.824,0.505,117.259,0.243,-12.274,0.219,250383,10,0.077,0.0508,1,7863,0
2ND8jiPinHGoUpWBDUAK8M,Television,0.247,0.000813,0.8,186.167,0.728,-10.117,0.225,182714,0,0.321,0.0588,1,7864,0
0NBe0IF6jbd2H2ZHGmPh0F,Second Skin,0.601,0.102,0.944,102.995,0.8,-8.285,0.132,306990,7,0.06,0.123,1,7865,0
6HRyX1bNdhq7fFVuGPILmT,Submarine,0.823,0.35,0.484,120.021,0.889,-9.468,0.107,357687,10,0.0777,0.0639,1,7866,0
0MnP9FPGLcsJki7JmNma5m,Heatwave Glamour,0.819,0.0128,0.51,124.001,0.854,-11.795,0.0929,270000,11,0.364,0.0456,1,7867,0
0wOZr8RCQjLKXnbIBzTfyK,babyJ,0.722,0.897,0.197,116.994,0.896,-19.236,0.288,460193,6,0.222,0.0561,0,7868,0
17XghyzSCifTABBxVgJiwu,Samatha,0.457,0.88,0.068,109.423,0.918,-18.552,0.109,556359,7,0.0968,0.03,0,7869,0
0d6bZwEAi1XblGRhnzPfgC,"Hey, Ma",0.411,0.872,0.285,72.139,0.000354,-10.97,0.0993,216707,0,0.213,0.0306,1,7870,0
20ieXcjQBv4ePXkWxhvKPV,More Than Me,0.851,0.00383,0.714,117.994,0.38,-6.768,0.0213,421197,9,0.414,0.0476,0,7871,0
3VTwsljM9WlmDMfx09xwWu,temporarily happy,0.672,0.871,0.396,120.01,0.907,-15.678,0.147,142021,8,0.192,0.04,1,7872,0
0DYCw5AZIX3S11QQUiPiqN,Love On A Real Train - From 'Risky Business' Original Motion Picture Soundtrack,0.579,0.978,0.342,111.34,0.949,-20.507,0.0713,239238,5,0.814,0.0439,0,7873,0
6W3YmK1DJwOZ1SOkgAIDB9,Road Trip,0.684,0.0784,0.504,94.007,0.782,-13.276,0.102,331000,8,0.533,0.0806,0,7874,0
6io91ceQZCrP5r6MYpWhZy,Movement 3,0.157,0.976,0.0618,132.995,0.875,-25.714,0.197,152089,3,0.0389,0.0376,1,7875,0
5zalkQp8ZAe4y1goA95S9X,Swift,0.68,0.0163,0.963,130.009,0.805,-6.117,0.0994,401623,7,0.726,0.0606,1,7876,0
3L1wx0EFhM4iaKhDqpUcug,Numa,0.811,0.00196,0.942,118.996,0.798,-11.387,0.0809,423000,11,0.472,0.0676,0,7877,0
6oWt29OoG8F0CWRte0P0Nj,MDS (with Theophilus London) - DJ Plead Remix,0.878,0.0132,0.675,132.008,0.348,-8.328,0.11,283756,9,0.382,0.0645,0,7878,0
7qjf8JkvdeZMUGwxAM3KAT,Color Me,0.688,0.182,0.591,125.002,0.899,-14.569,0.112,545251,8,0.193,0.0569,0,7879,0
3vZ7sGFUnUdxl7AXnkoexG,Magenta - Seb Wildblood Remix,0.759,0.0442,0.896,132.001,0.886,-9.147,0.109,349318,7,0.3,0.052,1,7880,0
39IptAQkmh6O05QLJCHEg5,I’m With You But I’m Lonely,0.51,0.916,0.649,139.97,0.644,-6.562,0.119,314440,6,0.18,0.0348,1,7881,0
7mI98cwgCa3sUBFPZnheol,Brainows - Instrumental,0.813,0.000768,0.753,124.995,0.913,-9.338,0.0542,493495,10,0.584,0.0934,0,7882,0
2130bdqVxDQkl12bycywes,Incinerate,0.446,0.084,0.854,151.759,0.615,-8.05,0.139,295813,8,0.474,0.0342,1,7883,0
1s9bzHKEs8rx6hBFpqtZP4,Any Second Now,0.703,0.379,0.778,175.557,0.894,-8.913,0.0725,187840,7,0.61,0.106,1,7884,0
5zNrKcBumcA8uDDGExTLWG,Dancing Therapy - 128 Bpm,0.766,0.00697,0.687,120.303,0.00305,-13.986,0.121,364840,11,0.962,0.051,0,7885,0
1XLeX0E7yeFHrSkTgVNtMm,Ralome,0.525,0.971,0.138,161.957,0.858,-23.333,0.105,269240,5,0.267,0.0433,0,7886,0
1EomEr7QxLRUprCs5JjFTe,royal rumble,0.727,0.308,0.39,82.012,2.48e-06,-11.988,0.141,109756,5,0.363,0.0904,0,7887,0
3Lx28Tb0S7oeC1OOBJwF9Z,For Love - Edit,0.696,0.000237,0.886,124.989,0.872,-6.653,0.127,215976,7,0.213,0.0393,1,7888,0
5t2j8YnrzmqOrkuu1SWRTQ,Export City,0.819,0.0189,0.737,123.995,0.885,-11.38,0.338,465516,8,0.324,0.207,0,7889,0
5NWzO9jLluZ3R7FHFDtMqS,Can't Stop (feat. Kanye West),0.556,0.285,0.662,159.823,0.0,-5.209,0.124,291680,10,0.385,0.128,1,7890,0
4wOOW7264giR1IckgWQXOm,Kolla Ogon,0.416,0.0136,0.7,122.987,0.00323,-6.173,0.42,237723,2,0.509,0.0399,1,7891,0
16I2iPmcjXWMWg1UM3GW1J,Pia,0.715,0.000491,0.486,183.989,0.609,-10.961,0.11,311160,7,0.264,0.212,1,7892,0
7qvpu9j9r4Yo7ID09VE6JE,Father,0.844,0.0565,0.595,125.006,0.434,-12.654,0.153,819049,1,0.744,0.0826,1,7893,0
7IV7q9JeSLfgjaz9cdyoij,I Felt Love,0.788,0.149,0.682,132.986,0.119,-7.749,0.0744,192002,6,0.564,0.0584,0,7894,0
5xcunlfaZvD9BDQsLONI7A,Halcyon and On and On,0.577,0.0953,0.729,126.988,0.928,-14.376,0.184,567107,11,0.177,0.0319,0,7895,0
1BGW69vJyErLLHv9wWy0fa,Lotus,0.675,0.0431,0.752,131.996,0.812,-8.564,0.173,311040,10,0.514,0.0391,0,7896,0
4OzcCMQvS3ebCDbxqP9tco,Love Lost,0.601,0.867,0.379,121.019,0.936,-22.793,0.0763,424680,7,0.0932,0.0519,1,7897,0
1IlloBPE1WSEwAMyvDjIzA,So Here We Are,0.292,0.00556,0.841,155.365,0.789,-4.769,0.12,232320,9,0.147,0.0477,1,7898,0
4zNPkxjgxMSwcRcjVu7ALu,Apo-Calypso,0.707,0.00256,0.855,116.001,0.893,-9.916,0.153,532453,4,0.482,0.0424,0,7899,0
5zbPrZ4yLcFCwrOtyzz2qD,Warmth,0.523,0.0083,0.614,134.928,0.777,-7.837,0.115,261377,7,0.0573,0.0474,0,7900,0
4M7bnpKyvmXMuoZe10hnki,Keep Shimmering,0.616,0.196,0.648,80.99,0.755,-9.085,0.0903,263843,1,0.0513,0.12,0,7901,0
2RM6ONuqUJPaFZJWJ7Rh4z,Bird Emporium,0.739,0.405,0.693,116.96,0.86,-12.433,0.12,282077,6,0.783,0.059,1,7902,0
5XleOnP2IXN5waz0BNXKua,Prophet Paradise,0.421,0.0914,0.863,123.306,0.666,-6.268,0.222,284827,10,0.387,0.0478,0,7903,0
4QpJkTKAoUAyPAhOvWJo4c,Idris,0.797,0.016,0.535,128.013,0.916,-10.425,0.0766,298368,4,0.518,0.0724,0,7904,0
1FFuqc9DEObGU83WqyjAM7,"Maxilogue: Potion, Materials",0.656,0.566,0.64,108.0,0.881,-10.248,0.119,273600,5,0.913,0.0325,0,7905,0
6MB0sf2udzUaR8a5pRtYJM,Fantasy Fear,0.79,0.0634,0.604,136.005,0.93,-13.542,0.101,522886,7,0.76,0.0571,1,7906,0
5jHzYWfxlXhQyTa8mM0eO2,Gunk,0.751,0.0261,0.941,129.023,0.348,-6.539,0.121,314185,6,0.763,0.0526,0,7907,0
4MNC77Uu2LYGT04HyP6T1G,World Class,0.658,0.00263,0.682,152.013,0.794,-8.84,0.13,369789,6,0.797,0.0565,0,7908,0
0fgdLj6TQmB6OV2zwaAndB,Sesame,0.812,0.0361,0.913,139.955,0.87,-7.833,0.07,358867,11,0.631,0.146,0,7909,0
0YjvPqVH0mLttgXeBpPmtn,Eastman,0.808,0.00522,0.707,126.225,0.244,-9.076,0.0773,391521,4,0.346,0.0874,0,7910,0
4MaBP3PW8tLbvhY1UkA1fS,On,0.692,0.042,0.403,130.988,0.721,-12.829,0.07,357240,7,0.37,0.0415,1,7911,0
49Tw3zzhTVw4xFKKAghyT8,I Love Riding My Bicycle,0.638,0.666,0.258,145.81,0.907,-19.167,0.122,287760,0,0.357,0.0339,1,7912,0
0F3HoVZhfEOz7X1NAJqt7n,Nebula,0.805,0.0635,0.633,125.025,0.936,-12.425,0.0629,382080,2,0.37,0.0712,0,7913,0
31OSLiPOnCbmXuEkTHdAb2,Seals - Solo,0.491,0.51,0.405,115.493,0.0647,-9.989,0.142,363797,11,0.0676,0.0372,1,7914,0
7Dvdl9piyBTQODXmt7qy14,YELLOW,0.71,0.168,0.601,170.014,0.418,-7.851,0.522,214588,8,0.952,0.0602,1,7915,0
3TriJL1QPcNN31AMF99Xj2,Rice & Potatoes,0.75,0.89,0.294,125.012,0.00173,-14.52,0.15,144000,3,0.424,0.0841,0,7916,0
5PM96PMKMfD1lLX2lryUsG,Oh Sheila,0.798,0.0234,0.577,128.82,0.00112,-10.347,0.0728,240093,0,0.835,0.0777,1,7917,0
4L8Gbs2EjRTphTVl0dv1Tu,Wife Wife,0.743,0.823,0.414,122.061,0.227,-9.579,0.106,191500,0,0.196,0.0372,0,7918,0
5F0AQ7FNiyqO0soYKJKS6Q,Colour Dance Behind the Eyelids,0.32,0.84,0.515,139.071,0.917,-17.259,0.149,167292,10,0.069,0.0591,0,7919,0
0126LvvA1u2y4ZtSbaDOMs,Never Come Back - Koreless Remix,0.627,0.0328,0.714,129.613,0.0124,-11.029,0.0765,244946,10,0.421,0.0334,0,7920,0
6HUpWvcoNn0YdvNYFo9XWI,Silver,0.373,0.186,0.319,110.337,0.773,-19.667,0.104,203574,0,0.0389,0.0468,1,7921,0
7uFODqub2N87Sq5yUz5ksA,Obsesión Romántica,0.69,0.00086,0.851,116.998,0.415,-8.822,0.098,431701,0,0.198,0.0561,1,7922,0
6Wj4MEinuuqOgEcAwHedwM,Untitled B2,0.551,0.798,0.241,125.013,0.954,-28.083,0.108,340027,11,0.351,0.0432,0,7923,0
4xOkyF2oIK0NvqJvRa5vgX,Mobile Phone,0.261,0.0163,0.636,82.991,0.0289,-7.305,0.345,298000,1,0.117,0.0401,1,7924,0
1sasHok8uYDG2dYoE1ir6y,Angel,0.763,0.00205,0.901,112.833,0.807,-9.126,0.212,652572,0,0.288,0.0457,1,7925,0
246uGXcZCyt1LU51g4tF0h,Only Seeing God When I Come,0.703,0.485,0.649,136.017,0.000347,-8.322,0.255,200502,0,0.54,0.0377,0,7926,0
